acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.41700000000000004,"['Dale Carnegie', 'Till Hagen', 'Stefan Kaminski']",0.7040000000000001,533720,0.301,0,6dRxhpkLHAe2tWgNubNIOm,0.0,10,0.0608,-17.862000000000005,0,"Sorge dich nicht - lebe! - Die Kunst, zu einem von Ängsten und Aufregungen befreiten Leben zu finden, Kapitel 65",10,1944,0.951,132.36,0.524,1944
0.9329999999999999,"['Frank Sinatra', 'Rosemary Clooney']",0.657,141160,0.19899999999999998,0,6eNRJ9yrEg4o6ZxWVhAz8a,0.0,10,0.0658,-14.286,1,Cherry Pies Ought to Be You (with Rosemary Clooney),9,1944,0.133,80.723,0.693,1944
0.97,['Frank Sinatra'],0.32,172707,0.115,0,7LKi2MAYYF2k3hfF8lsJSj,0.000225,8,0.191,-18.322,1,Why Shouldn't I?,9,1944,0.0389,78.149,0.16699999999999998,1944
0.98,['Frank Sinatra'],0.271,167733,0.175,0,7yjQFENi3lYKHjl3cUJtBZ,0.11599999999999999,6,0.718,-11.597999999999999,1,So In Love,9,1944,0.0366,116.154,0.132,1944
0.988,['Frank Sinatra'],0.349,153440,0.11699999999999999,0,06pLJUXYza3hk60mCH96SW,0.0528,2,0.914,-13.894,1,Night and Day,7,1944,0.0363,90.229,0.172,1944
0.968,['Frank Sinatra'],0.3,169533,0.0906,0,0myKUjAqkq7ChI1Fm8hd9c,0.0833,10,0.13,-19.32,1,You Don't Remind Me,8,1944,0.0368,60.756,0.154,1944
0.983,['Lester Young'],0.413,201307,0.10800000000000001,0,0wjuByGrqgc90TeF8eUvNB,0.9470000000000001,7,0.0948,-14.276,1,Ghost Of A Chance - Take 2,7,1944-01-01,0.0643,178.567,0.331,1944
0.76,"['Judy Garland', 'Leo Diamond Harmonica Quartet']",0.45899999999999996,185027,0.127,0,144hylekIUK5w0dEwCQ7fq,0.0,0,0.0643,-13.127,0,Bidin' My Time,5,1944-01-01,0.0472,100.512,0.442,1944
0.946,['Lester Young'],0.457,175800,0.32899999999999996,0,302tJ4hQ96iMTruWZ1RUzI,0.955,8,0.115,-14.383,1,Indiana - Take 2,7,1944-01-01,0.10800000000000001,185.058,0.7909999999999999,1944
0.95,['Frank Sinatra'],0.45899999999999996,250333,0.18899999999999997,0,3RNl1pzrQMp94ksIS0oP2j,1.57e-06,10,0.703,-10.555,1,Begin the Beguine,7,1944,0.0453,124.052,0.488,1944
0.912,['Mickey Rooney'],0.6859999999999999,181493,0.251,0,3kvzjsuUgRJJxY1wCqwOsg,4.7e-06,8,0.244,-14.717,1,Treat Me Rough,5,1944-01-01,0.0972,123.071,0.677,1944
0.7909999999999999,['Lester Young'],0.7290000000000001,182907,0.61,0,0Y9PHvYp6y2CP5ztEdzaPB,0.909,0,0.0599,-9.708,1,Exercise In Swing - Take 1,4,1944-01-01,0.0314,131.215,0.956,1944
0.852,['Zohrabai Ambalawali'],0.6409999999999999,166160,0.42,0,0ubyjXvuvjiaK7gyEgC1hw,9.69e-06,0,0.0929,-8.485,1,Ankhiyan Milake,4,1944-01-01,0.0415,114.436,0.88,1944
0.823,['Lester Young'],0.782,183160,0.496,0,0ue1v6c48vZR9zgFg7tTQz,0.951,8,0.0653,-9.481,1,Basie English - Take 2,4,1944-01-01,0.0444,110.167,0.899,1944
0.818,['Lester Young'],0.496,147027,0.436,0,1dhmUkD7XVzZzXnsknBMd9,0.00561,1,0.319,-12.168,1,Ding Dong - Take 3,4,1944-01-01,0.0707,145.511,0.792,1944
0.787,"['Lata Mangeshkar', 'Mahendra Kapoor']",0.465,304303,0.601,0,2Dqqz3RzYnpMsJQj2p4VlE,0.0,6,0.135,-6.194,1,Jiske Sapne Humen Ros Aate Hai,7,1944-12-01,0.053,94.615,0.524,1944
0.831,['Lester Young'],0.473,162693,0.299,0,2W1Cny6ZhbDZoGRxOVV3Y9,0.00355,1,0.0875,-13.592,1,Crazy Over J-Z - Take 3,5,1944-01-01,0.0432,108.34100000000001,0.746,1944
0.865,"['Lata Mangeshkar', 'Mohammed Rafi']",0.348,219534,0.782,0,2XkbwxY8qlq7plk672Z7wR,0.0006389999999999999,0,0.16899999999999998,-4.703,1,Mere Mitwa Mere Meet Re - Duet,9,1944-12-01,0.0477,90.40799999999999,0.368,1944
0.996,['Tara Bai'],0.563,168533,0.161,0,3h4lA0YTMQ8Y7js8HOvhHV,0.9490000000000001,8,0.132,-18.647000000000002,1,Ae Chand Na Itrana,7,1944-01-01,0.0654,127.86,0.7140000000000001,1944
0.981,"['George Gershwin', 'Oscar Levant', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.29100000000000004,767960,0.198,0,3s5Ama1N19IOEZikZRMAVw,0.774,9,0.12,-19.046,1,Rhapsody in Blue,5,1944,0.0349,81.775,0.16699999999999998,1944
0.884,['Lester Young'],0.392,143173,0.27899999999999997,0,4TKIlUpTNOnpb9whJYsRM3,0.151,8,0.122,-13.507,1,Blues 'N' Bell's - Take 3,5,1944-01-01,0.0597,170.639,0.65,1944
0.992,"['Johann Sebastian Bach', 'Pablo Casals', 'Paul Baumgartner']",0.17800000000000002,398947,0.11900000000000001,0,5RYedfjp1Mdw8wZG9QVCb3,0.8390000000000001,10,0.126,-19.986,1,"Sonata No. 3 in G Minor, BWV 1029: II. Adagio",5,1944,0.0461,75.793,0.125,1944
0.922,"['George Gershwin', 'Oscar Levant', 'Morton Gould and His Orchestra', 'Morton Gould', 'Morton Gould Orchestra']",0.27899999999999997,810693,0.33,0,7LKCZhw1KovcQly7aFSUyj,0.898,5,0.28600000000000003,-16.146,1,"Second Rhapsody for Piano & Orchestra ""Rhapsody in Rivets""",3,1944,0.0355,151.689,0.162,1944
0.945,['Lester Young'],0.612,179667,0.282,0,7iAMu4srv51JvNsGB3uCjW,0.9079999999999999,0,0.0819,-11.780999999999999,1,Salute To Fats - Take 5,4,1944-01-01,0.0443,87.36,0.565,1944
0.846,['Rina Celi y Orquesta'],0.738,120434,0.495,0,01Ch7527JA3GHtkFVjhUDr,0.00555,5,0.193,-9.16,0,Bugui Bugui,0,1944-01-12,0.10300000000000001,100.353,0.7090000000000001,1944
0.9940000000000001,['Tara Bai'],0.45799999999999996,197133,0.153,0,01yhLYW03XDnoQpciqeHvO,0.8740000000000001,3,0.107,-17.759,1,Awaz Do Insaaf Ko,0,1944-01-01,0.0432,76.492,0.613,1944
0.9840000000000001,['Master Ebrahim'],0.525,191796,0.353,0,02f3RHZlSsILj4H5EHvuxL,0.889,11,0.136,-12.795,1,Hawa Mein Udta Jaye - Instrumental,0,1944-12-01,0.0623,96.10700000000001,0.915,1944
0.966,"['Richard Strauss', 'Herma Handl', 'Josef Witt', 'Wiener Philharmoniker', 'Karl Böhm', 'Vienna State Opera Chorus']",0.34600000000000003,153533,0.22699999999999998,0,032zgSb3NYohutw3694TDZ,0.0017100000000000001,11,0.39299999999999996,-20.951999999999998,0,"Arabella, Op.79, TrV 263 / Act 2: Der Ball begehrt nach seiner Königin - Live",0,1944,0.276,77.51,0.27699999999999997,1944
0.987,['Hemant Kumar'],0.537,141173,0.132,0,04VQOoknXMCk3XFybEjCUH,1.75e-05,7,0.21,-12.574000000000002,1,Din Jodi Holo Abasan,0,1944-12-01,0.0267,84.235,0.35100000000000003,1944
0.995,['Manju'],0.593,245867,0.0897,0,057DINUqlGJGNWPi2bRqZa,0.935,6,0.10800000000000001,-20.519000000000002,1,Do Dilon Ko Yeh Duniya,0,1944-01-01,0.0683,65.178,0.631,1944
0.995,['Kalyani'],0.613,179191,0.142,0,05mqyGktysPYqTLaYVDAq5,0.7090000000000001,5,0.19699999999999998,-11.572000000000001,1,Fasana Kisi Ka Kahani Kisi Ki,0,1944-01-31,0.317,73.253,0.655,1944
0.9890000000000001,['Snehprabha Pradhan'],0.597,179843,0.0942,0,05y1TmjvQY8wXrVxgiEips,0.217,1,0.2,-12.342,1,Yaad Koi Aa Raha Hai,0,1944-03-31,0.053,81.21300000000002,0.495,1944
0.993,['Umm Kulthum'],0.268,223518,0.0472,0,06J4JvbYxFlhZxl902sGJo,0.41,10,0.36,-20.45,1,Qalo Ahaba Al Qas,0,1944-01-01,0.0548,66.222,0.153,1944
0.985,"['Richard Strauss', 'Lisa della Casa', 'Maria Reining', 'Horst Taubmann', 'Georg Hann', 'Wiener Philharmoniker', 'Karl Böhm']",0.358,206667,0.157,0,08BK5uQOOHgEkuszeKdF7P,2.09e-05,2,0.365,-19.569000000000006,1,"Arabella, Op.79, TrV 263 / Act 1: Hab' ich geträumt? - Live",0,1944,0.0932,89.479,0.32899999999999996,1944
0.995,['H Khan Mastana'],0.609,200410,0.159,0,08Fv2XYttgQcO9JMnOHlr1,0.888,3,0.111,-17.631,0,O Insaan Bade Insaan,0,1944-03-31,0.0524,131.925,0.585,1944
0.882,['Memphis Slim'],0.799,166693,0.5589999999999999,0,08dATSKGXhGASauLBtCoO8,0.381,0,0.0996,-4.033,1,Everyday I Have the Blues,1,1944,0.0353,106.396,0.696,1944
0.995,['Surendra'],0.601,198864,0.10300000000000001,0,0AHB6ItmBGn6n8x1J3ZZcB,0.359,9,0.326,-13.356,1,Prem Bina Sab Soona Hota,0,1944-12-31,0.141,71.913,0.6409999999999999,1944
0.38799999999999996,"['Dale Carnegie', 'Till Hagen', 'Stefan Kaminski']",0.617,413147,0.335,0,0AVd4v4ly42nfJqYbzj1OI,0.0,10,0.243,-16.158,0,"Sorge dich nicht - lebe! - Die Kunst, zu einem von Ängsten und Aufregungen befreiten Leben zu finden, Kapitel 13",17,1944,0.9590000000000001,75.885,0.41200000000000003,1944
0.946,"['Arnold Bax', 'Hallé']",0.0777,429507,0.0684,0,0BQjzKjDU2id8Qk9Rylq13,0.951,0,0.132,-27.166,1,Symphony No. 3 in C Major: Epilogue (Poco lento),0,1944,0.0387,80.475,0.0374,1944
0.973,['Alberto Gomez'],0.27699999999999997,218173,0.08900000000000001,0,0Bj1JU6q587AVahgYnQ3jh,0.00873,7,0.267,-15.251,1,En Esta Tarde Gris,0,1944,0.0496,76.391,0.235,1944
0.92,['Coleman Hawkins'],0.602,172437,0.32799999999999996,0,0ByvnaEzcemAEci4vqAQy5,0.807,8,0.107,-8.375,0,Wrap Your Troubles in Dreams,0,1944-04-23,0.0626,74.562,0.638,1944
0.995,"['Lata Mangeshkar', 'Hemant Kumar']",0.266,212040,0.0881,0,0D3j4p5B1doBPlGB8FKWB7,0.93,11,0.102,-18.643,1,Madhugandhe Bhora Mridu Snigdhachhaya,0,1944-12-01,0.0476,68.005,0.245,1944
0.9890000000000001,['Saroj Borkar'],0.603,170675,0.271,0,0DAMYsF7PAlYiYWJhrjAHp,0.066,11,0.19,-11.864,1,Main To Nainon Men Madira Laai,0,1944-03-31,0.0738,137.74,0.759,1944
0.8959999999999999,"['Richard Strauss', 'Lisa della Casa', 'Horst Taubmann', 'Wiener Philharmoniker', 'Karl Böhm']",0.45799999999999996,259250,0.187,0,0DCIXD4wUKWpYInSz05i8s,0.0,2,0.349,-19.984,1,"Arabella, Op.79, TrV 263 / Act 1: ""Matteo!"" - ""Zdenko! Du! Bist du allein?"" - Live",0,1944,0.15,119.647,0.18899999999999997,1944
0.9,['Tara'],0.44,203685,0.161,0,0DhuTDUirJ1PgIz8LE5R6g,0.0,11,0.36,-19.553,1,Ankhon Mein Ankhen,0,1944-01-01,0.10300000000000001,137.159,0.414,1944
0.9940000000000001,"['Francisco Canaro', 'Carlos Roldán']",0.569,179573,0.0991,0,0FVH9hZ1Xn1jgl0ehI5wjh,0.7170000000000001,2,0.128,-13.946,1,Todo Es Mentira - Remasterizado,0,1944-03-11,0.10099999999999999,125.484,0.539,1944
0.993,['Snehprabha Pradhan'],0.616,190117,0.318,0,0GTlDAUeLAUpLgHVyd0R5p,0.0521,8,0.355,-9.2,1,Pardesi Chala Jaye,0,1944-12-31,0.129,130.763,0.6559999999999999,1944
0.879,['NNN'],0.42100000000000004,37571,0.0034,1,0GUAMAp9HUmE7cl6MTJYYN,0.94,11,0.36,-32.341,1,FUCKMEFUCKMEFUCKME (.intro),0,1944-06-09,0.122,122.32799999999999,0.214,1944
0.988,"['Carolina Cardoso de Menezes', 'Garoto']",0.505,190296,0.22,0,0HbAqqvHDhJfNiTHE9otUV,0.929,8,0.133,-15.472000000000001,0,Maria Elena,1,1944-12-12,0.0373,62.248999999999995,0.444,1944
0.986,['Krishna Chandra Dey'],0.38799999999999996,224862,0.18600000000000005,0,0IeRwFjzchne5vqXIIpIjK,0.000151,6,0.10300000000000001,-9.459,1,Kisi Majboor Ke Honthon Ke Tu,0,1944-12-31,0.0624,100.992,0.235,1944
0.898,"['Wolfgang Amadeus Mozart', 'Wiener Philharmoniker', 'Karl Böhm']",0.297,312360,0.11800000000000001,0,0Is6TOm8ClD5LZsBFELWnC,0.467,7,0.435,-15.138,1,"Symphony No. 41 in C Major, K. 551 ""Jupiter"": III. Menuetto: Allegretto",0,1944-01-01,0.0355,136.92700000000002,0.243,1944
0.9940000000000001,"['Malti', 'Vijay']",0.43799999999999994,203111,0.23,0,0J0NBplNFWDzEjkvlkAG6x,0.5429999999999999,10,0.2,-10.427,1,Kaise Nibhegi Preet Sajni,0,1944-12-31,0.11800000000000001,71.081,0.5529999999999999,1944
0.9279999999999999,['Master Ebrahim'],0.39399999999999996,191404,0.47200000000000003,0,0JKiczL1f1URaubzChwGqJ,0.9159999999999999,10,0.126,-10.637,1,Na Jane Yeh Chanda - Instrumental,0,1944-12-01,0.0779,214.451,0.958,1944
0.973,"['Ludwig van Beethoven', 'Arturo Toscanini']",0.365,212267,0.214,0,0Ku3PTU97oEaZuzJok8zla,0.00133,0,0.102,-14.164000000000001,1,"Fidelio, Op. 72: O wär' ich schon mit dir vereint",0,1944,0.0693,92.42399999999999,0.401,1944
0.986,"['Francisco Canaro', 'Carlos Roldán']",0.418,155507,0.38,0,0LaAlmqijk1SoNkahhT1fP,0.6759999999999999,8,0.192,-9.07,1,Besame Mi Amor - Remasterizado,0,1944-03-11,0.11699999999999999,64.733,0.902,1944
0.981,['Alberto Gomez'],0.455,231507,0.0932,0,0MgX1o8V1H2WKea1xgJgiI,9.1e-05,2,0.127,-15.888,0,Uno,0,1944,0.136,74.214,0.34600000000000003,1944
0.9740000000000001,['Lata Mangeshkar'],0.496,184680,0.252,0,0OaUFh1CGr2HPYzskc6xVW,0.14400000000000002,0,0.212,-11.99,1,Vahate Sukhache Vare,0,1944-12-01,0.0685,128.297,0.579,1944
0.972,"['Richard Strauss', 'Maria Reining', 'Lisa della Casa', 'Wiener Philharmoniker', 'Karl Böhm']",0.23199999999999998,561750,0.19899999999999998,0,0PC2DuMNCLKyceritAaSo8,0.000407,11,0.687,-19.794,0,"Arabella, Op.79, TrV 263 / Act 1: Mein Elemer! - das hat so einen sonderbaren Klang - Live",0,1944,0.0538,90.501,0.0622,1944
0.987,"['Francisco Canaro', 'Eduardo Adrian', 'Carlos Roldán']",0.758,174320,0.308,0,0PG3OrCUNuzjJNEhtLwZKF,0.355,2,0.0955,-10.968,1,El Gallo - Remasterizado,0,1944-03-11,0.43,142.562,0.754,1944
0.599,['DYING SPASM'],0.293,380402,0.675,0,0Rpa5IK8WtxVcNpqROebqJ,0.9,1,0.617,-1.53,1,usurper rapture,0,1944-06-09,0.14400000000000002,139.918,0.262,1944
0.883,['Friedrich Kayssler'],0.743,74442,0.0282,0,0Sdyk8tPF32f7UkZSQU3FJ,0.0,0,0.163,-24.323,0,Altdeutsches Rätsel,0,1944-11-01,0.46,98.71799999999999,0.376,1944
0.991,['Ramesh Gupta'],0.397,207418,0.20800000000000002,0,0TVTDsFF5ELpZd9YnltOF1,0.722,10,0.10800000000000001,-9.487,0,Yehi Prem Ki Reet Re Panchhi,0,1944-12-31,0.0489,71.839,0.312,1944
0.9490000000000001,['Master Ebrahim'],0.647,187408,0.47200000000000003,0,0UoqERQuGV0e1p7y6Mlv2I,0.836,7,0.122,-10.582,0,Yeh Chand Kal Jo - Instrumental,0,1944-12-01,0.0509,90.79700000000001,0.882,1944
0.98,"['Francisco Canaro', 'Carlos Roldán']",0.536,160600,0.39399999999999996,0,0XCZfzmL7fhoYcyCjweGCP,0.758,7,0.13699999999999998,-10.106,0,Rosa de Tango - Remasterizado,0,1944-03-11,0.0388,128.88299999999998,0.71,1944
0.985,"['Richard Strauss', 'Franz Szkokan', 'Hans Hotter', 'Georg Hann', 'Wiener Philharmoniker', 'Karl Böhm']",0.384,915093,0.192,0,0XKzp1fTdKXxDowHqk6nIg,0.000105,6,0.495,-20.262,1,"Arabella, Op.79, TrV 263 / Act 1: Bin nicht in der Lage, länger zu warten! - Live",0,1944,0.0715,107.68700000000001,0.151,1944
0.993,['Khursheed Bano'],0.385,196786,0.231,0,0YBLdCrbasbEgHKNjYhBuL,0.0185,5,0.259,-9.227,0,Mujhe Shikwa Nahin,0,1944-12-31,0.048,92.432,0.467,1944
0.99,['Isaura Garcia'],0.45299999999999996,177800,0.203,0,0YbXPsDz3KrKhYJDbN5ZHA,0.0121,7,0.267,-10.556,1,Velha Amizade,0,1944,0.0344,125.818,0.544,1944
0.996,['Zohrabai Ambalawali'],0.512,164213,0.16699999999999998,0,0YtfBS1AR4nk0mssmYpnFO,0.877,9,0.37799999999999995,-15.173,1,Mere Jubna Ko Dekho Ubhar Papi,0,1944-01-01,0.133,60.227,0.7709999999999999,1944
0.992,['Master Ebrahim'],0.578,211853,0.301,0,0b6ye6hUnH6XcwoxhSASOR,0.9179999999999999,4,0.257,-11.372,1,Yeh Hawaen Yeh Sama - Instrumental,0,1944-12-01,0.078,107.882,0.96,1944
0.925,['Memphis Slim'],0.7559999999999999,168587,0.5529999999999999,0,0bl145dQRjzy64yyBKF6TG,0.733,7,0.21100000000000002,-5.012,1,Country Girl,1,1944,0.0485,122.715,0.943,1944
0.8590000000000001,"['Ludwig van Beethoven', 'Arturo Toscanini']",0.396,67693,0.433,0,0cdBTf0ulwTDXigA5xX2f4,0.297,2,0.13699999999999998,-12.137,1,"Fidelio, Op. 72: Es schlägt der Rache Stunde",0,1944,0.0821,60.662,0.359,1944
0.992,"['Manorama', 'P. Leela']",0.435,199200,0.184,0,0d8eCD9KaANSe9tctDU7al,5.4299999999999985e-05,9,0.29100000000000004,-7.874,0,Bade Saba Machal Rahi,0,1944-12-31,0.0424,146.968,0.332,1944
0.993,"['Pahari Sanyal', 'Snehprabha Pradhan']",0.705,170620,0.172,0,0dRF3iRpxu590IzrSBUQ58,0.0889,1,0.379,-13.22,1,Aaj Na Phool Lagao Sakhi,0,1944-12-31,0.0603,116.81299999999999,0.7929999999999999,1944
0.993,['Amirbai Karnataki'],0.679,193819,0.35600000000000004,0,0e53rwFFztMlwUDKyCRT32,0.855,8,0.261,-7.864,1,Na Dekhoon Main Darpan,0,1944-12-31,0.0346,104.698,0.787,1944
0.995,"['Vijay', 'Malti']",0.7120000000000001,163550,0.218,0,0ej4Cnhsnv94LqS77cX0fg,0.871,3,0.33,-9.925,1,Ud Jaoon Main Sajan Re,0,1944-12-31,0.096,89.682,0.8390000000000001,1944
0.93,['Zohrabai Ambalawali'],0.68,150333,0.28300000000000003,0,0f05sDYSalMWhlAkKWj954,0.006940000000000001,6,0.0632,-9.835,0,Aai Diwali Aai Diwali,0,1944-01-01,0.0638,79.689,0.887,1944
0.9940000000000001,['Dilú Melo'],0.705,174428,0.0176,0,0gKZaPq0tdup5PzLnBZtL6,0.00014099999999999998,0,0.19899999999999998,-21.87,1,Fiz a Cama na Varanda,0,1944-08-13,0.071,115.9,0.209,1944
0.977,['Francisco Canaro'],0.544,207693,0.251,0,0gQS6i19fmsT0qIjzC8efa,0.203,7,0.114,-11.849,1,Uno - Remasterizado,0,1944-01-22,0.0706,125.39299999999999,0.4,1944
0.301,['Sören Ahlbäck'],0.659,123667,0.726,0,0i58SJ90H8TZrT0xoV6Xzl,0.679,7,0.28600000000000003,-10.785,1,Have Yourself a Merry Little Christmas,0,1944,0.0292,135.079,0.523,1944
0.995,['Zohrabai Ambalawali'],0.499,221848,0.22,0,0izlKRPF1d1rs7ylcmZMjb,0.86,7,0.198,-15.254000000000001,0,Raat Ki Malka Ban Than Ke,0,1944-12-31,0.0745,128.986,0.542,1944
0.988,['Hemant Kumar'],0.354,173347,0.24100000000000002,0,0j54bBWR4DhdouqTw0LbCA,0.965,6,0.10800000000000001,-15.91,0,Priyo Bale Jare,0,1944-12-31,0.0548,80.633,0.768,1944
0.988,['Alberto Gomez'],0.6609999999999999,182507,0.107,0,0jbkHC6qbYO3BgIh9IFYGd,0.26,9,0.0996,-19.653,0,Isla de Capri,0,1944,0.12300000000000001,117.561,0.38,1944
0.983,['Master Ebrahim'],0.58,201197,0.502,0,0kZ7RvfxgB3O5HL1gAGauS,0.815,9,0.222,-9.9,1,Thahr Zara O Jane Wale - Instrumental,0,1944-12-01,0.0533,215.692,0.966,1944
0.995,['Sharada'],0.5579999999999999,169070,0.129,0,0kdMjg5fsLpib1szjleXvV,0.524,10,0.138,-10.751,0,Main To Tadpaoongi,0,1944-12-31,0.17800000000000002,63.946999999999996,0.795,1944
0.99,['Isaura Garcia'],0.598,167760,0.429,0,0m8di63x4NMYa03tCaJvFY,0.00707,8,0.379,-11.116,1,De Conversa em Conversa,0,1944,0.0412,83.899,0.614,1944
0.993,"['Rewa Shankar', 'Chitalkar']",0.867,178602,0.387,0,0ndnVx3ki2svonyQPokapF,0.00168,8,0.146,-9.207,0,Dheere Dheere Chal Tangewale,0,1944-12-01,0.36,111.90299999999999,0.882,1944
0.996,['Shankar Rao Vyas'],0.73,205198,0.20199999999999999,0,0ocxU0KdeY6XHSJ6dlHS5e,0.7120000000000001,9,0.175,-11.442,1,Meri Bibi Ka Letter Aaya,0,1944-12-31,0.474,74.124,0.726,1944
0.97,['Dhirendrachandra Mitra'],0.38,207840,0.27399999999999997,0,0onZga5Wq3uMV7IQxQds7l,0.723,2,0.161,-13.356,1,"Holi Khelibe Giridhari, Pt. 1",0,1944-08-31,0.133,78.084,0.7070000000000001,1944
0.948,"['Richard Strauss', 'Wiener Philharmoniker', 'Gottfried von Freiberg', 'Karl Böhm']",0.301,318027,0.26899999999999996,0,0pdlHDRSfXliCSI69G3LC4,0.5379999999999999,3,0.133,-17.3,1,"Horn Concerto No. 2 in E-Flat Major, TrV 283: III. Rondo",0,1944-01-01,0.0443,102.991,0.37,1944
0.992,['Bharati Devi'],0.38799999999999996,182137,0.11199999999999999,0,0qtHpycdSOvz5mTBmMeNge,0.00028700000000000004,9,0.303,-14.732999999999999,1,Sujhe Nahin Dagariya Jeevan Ki,0,1944-12-31,0.111,56.076,0.316,1944
0.955,['Surendra'],0.45,133133,0.423,0,0rn8WQrU5bdH7XLgM0YyaT,0.777,4,0.28300000000000003,-13.899000000000001,1,Yehi Fikr Hai Sham Pichhle Savere,0,1944-12-01,0.073,85.186,0.7809999999999999,1944
0.9670000000000001,"['Ludwig van Beethoven', 'Arturo Toscanini']",0.4970000000000001,132360,0.185,0,0szNcOtscrGusDTFd4IPQB,0.00902,7,0.17,-16.04,1,"Fidelio, Op. 72: Nun sprecht, wie gings?",0,1944,0.0912,96.932,0.252,1944
0.9690000000000001,['Isaura Garcia'],0.485,183373,0.316,0,0u8y4sxAG4l6L0P1gLDrXc,0.0015400000000000001,3,0.145,-10.26,1,Sofres Porque Queres,0,1944,0.0328,73.80199999999998,0.608,1944
0.992,['Ted Nash'],0.579,175045,0.415,0,0wSNVDSL9Z3RY2WkP6BLp0,0.9590000000000001,11,0.258,-7.9529999999999985,0,Annie Laurie,0,1944-04-23,0.0426,130.175,0.715,1944
0.99,['Amirbai Karnataki'],0.38799999999999996,208910,0.141,0,0xADi9AVVGrp9MVNTsIKbU,0.7170000000000001,4,0.174,-11.054,1,Gar Hamko Jalaoge,0,1944-12-31,0.0411,177.301,0.365,1944
0.95,['Charlie Ventura'],0.67,179331,0.45899999999999996,0,0ytVj8uG122UvHuOGY3R3A,0.9209999999999999,11,0.114,-4.896,1,Big Deal,0,1944-04-23,0.0426,91.635,0.8140000000000001,1944
0.415,"['Dale Carnegie', 'Till Hagen', 'Stefan Kaminski']",0.705,433800,0.32,0,10XtBtWlcAY05YlSqFwd7A,0.0,3,0.159,-16.708,0,"Sorge dich nicht - lebe! - Die Kunst, zu einem von Ängsten und Aufregungen befreiten Leben zu finden, Kapitel 2",20,1944,0.943,105.61399999999999,0.35600000000000004,1944
0.6459999999999999,"['Bing Crosby', 'The Andrews Sisters']",0.5,175333,0.22399999999999998,0,04vLj9QUXoKdRlsp3gkURo,0.0,3,0.284,-12.431,1,Mele Kalikimaka (Merry Christmas),64,1945-01-01,0.0935,202.481,0.62,1945
0.77,['Bing Crosby'],0.473,166000,0.212,0,44mYhOVgerj2qPjkGDVA6n,0.0,0,0.136,-15.017999999999999,0,It's Beginning To Look Like Christmas,61,1945-01-01,0.0496,96.94,0.5760000000000001,1945
0.981,"['Doris Day', 'The Mellomen']",0.495,167907,0.0209,0,0qB213IfGN0JXXm9aRjldF,1.13e-06,3,0.0753,-21.329,1,Again (with The Mellomen),59,1945,0.0348,62.588,0.145,1945
0.281,['Bing Crosby'],0.223,175173,0.146,0,4lftz0V8DZhWSVtL4GrzMH,0.0,4,0.256,-16.084,0,I'll Be Home For Christmas,56,1945-01-01,0.0321,84.041,0.17600000000000002,1945
0.9840000000000001,['Bing Crosby'],0.466,137267,0.213,0,6Uekkm0MOVT4WznQy0ktVR,9.58e-05,0,0.428,-12.009,0,God Rest Ye Merry Gentlemen,52,1945-01-01,0.0448,97.075,0.693,1945
0.888,"['Frank Sinatra', 'B. Swanson Quartet']",0.596,155587,0.325,0,0SUKNXEqZnRw7g0NO139FM,0.0,2,0.276,-11.549000000000001,1,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),55,1945,0.0591,143.306,0.851,1945
0.963,"['Frank Sinatra', 'Dorothy Kirsten']",0.594,137893,0.239,0,3wvG6oGSZ6c7oskNDsI1CY,0.00025299999999999997,2,0.706,-12.401,1,"Baby, It's Cold Outside (with Dorothy Kirsten)",54,1945,0.131,127.89200000000001,0.703,1945
0.7090000000000001,"['Bing Crosby', 'The Andrews Sisters']",0.743,154707,0.457,0,3lkYWtgDfvt304mDIkzCxr,0.0,3,0.0694,-10.454,1,Jingle Bells,50,1945-01-01,0.0689,121.756,0.862,1945
0.7490000000000001,"['Bing Crosby', 'Carol Richards']",0.34299999999999997,182667,0.136,0,7ehhnVu3JUWMaSJzY1zC4k,0.0,5,0.261,-15.142000000000001,1,Silver Bells,49,1945-01-01,0.0385,70.937,0.59,1945
0.9740000000000001,['Bing Crosby'],0.111,156867,0.184,0,0nXn0SUs0tltQODYyNbqcc,0.0456,8,0.111,-15.011,1,Silent Night,49,1945-01-01,0.0344,76.416,0.214,1945
0.907,"['Bing Crosby', 'Ken Darby Singers', 'John Scott Trotter & His Orchestra']",0.226,183613,0.20199999999999999,0,3XsaSIPWvM61RIFfeb0BBR,5.550000000000003e-05,9,0.387,-16.222,1,White Christmas,49,1945-01-01,0.0333,94.208,0.18600000000000005,1945
0.5660000000000001,['Bing Crosby'],0.6859999999999999,162467,0.358,0,1G7cTr19oVsquvpejR6SrE,0.0,10,0.2,-12.728,1,Christmas In Killarney,47,1945-01-01,0.255,111.55,0.67,1945
0.9670000000000001,['Bing Crosby'],0.278,172840,0.107,0,2jXV8jUKH0L5T1mN5UGM59,0.00198,5,0.26,-14.259,1,Faith Of Our Fathers,48,1945-01-01,0.0329,75.814,0.48200000000000004,1945
